lat,lon,bairro
-22.23688,-45.708623,São Roque
-22.256203,-45.690643,Pedreira
-22.25607,-45.711228,São João
-22.259473,-45.682883,Ozório Machado
-22.253341,-45.70504,Pedreira
-22.268005,-45.69043,Por do Sol
-22.264524,-45.728757,Eletrônica
-22.230174,-45.723485,Juquita
-22.267338,-45.706483,São João
-22.25778,-45.702851,Por do Sol
-22.246918,-45.692969,Anchieta
-22.263836,-45.703881,Pedreira
-22.252803,-45.727369,Eletrônica
-22.264129,-45.694009,Fernandes
-22.251177,-45.697573,Anchieta
-22.237551,-45.701536,Anchieta
-22.266208,-45.71439,Pedreira
-22.255378,-45.690274,Por do Sol
-22.242148,-45.69679,Maristela
-22.268315,-45.702779,Família Andrade
-22.243901,-45.720683,São João
-22.256998,-45.697385,Pedreira
-22.247376,-45.716216,São Roque
-22.232839,-45.710287,São João
-22.26648,-45.711703,Novo Horizonte
-22.276425,-45.683926,Por do Sol
-22.274549,-45.692851,Fernandes
-22.240492,-45.692189,Vista Alegre
-22.246617,-45.709345,São João
-22.266144,-45.687425,Ozório Machado
-22.236605,-45.70231,Juquita
-22.255992,-45.706833,Pedreira
-22.255215,-45.719109,Novo Horizonte
-22.245196,-45.703717,Pedreira
-22.260895,-45.71027,Novo Horizonte
-22.256357,-45.726128,Arco-Íris
-22.253797,-45.70648,São Benedito
-22.23924,-45.692048,Ozório Machado
-22.265288,-45.704174,Família Andrade
-22.240981,-45.713369,Maristela
-22.275567,-45.697247,Família Andrade
-22.275035,-45.707029,Fernandes
-22.242804,-45.709265,Vista Alegre
-22.268512,-45.6971,Fernandes
-22.278604,-45.71029,Novo Horizonte
-22.252632,-45.687948,Pedreira
-22.266968,-45.704589,Fernandes
-22.230558,-45.723609,Juquita
-22.237881,-45.695449,São Benedito
-22.270551,-45.698703,Família Andrade
-22.244187,-45.69912,Anchieta
-22.272709,-45.705918,Família Andrade
-22.253479,-45.701902,São Benedito
-22.27148,-45.692052,Fernandes
-22.261691,-45.684124,Ozório Machado
-22.230424,-45.704658,Maristela
-22.258169,-45.729673,Eletrônica
-22.234071,-45.711942,Juquita
-22.271949,-45.706488,Família Andrade
-22.245158,-45.708657,São João
-22.261428,-45.722602,Arco-Íris
-22.271839,-45.718157,Família Andrade
-22.242369,-45.709314,São Benedito
-22.24237,-45.692271,São Benedito
-22.265448,-45.712934,Família Andrade
-22.228184,-45.711612,Maristela
-22.275327,-45.703324,Fernandes
-22.246286,-45.734577,Juquita
-22.255798,-45.715557,Arco-Íris
-22.240012,-45.698396,Maristela
-22.264177,-45.73861,Eletrônica
-22.254081,-45.724755,São João
-22.2661,-45.717877,Família Andrade
-22.238775,-45.726967,Juquita
-22.242112,-45.695314,Anchieta
-22.254879,-45.704882,Pedreira
-22.24863,-45.694734,São João
-22.26771,-45.691527,Fernandes
-22.270668,-45.701889,Novo Horizonte
-22.27771,-45.711901,Família Andrade
-22.235843,-45.709612,Maristela
-22.251646,-45.684027,Vista Alegre
-22.226555,-45.715396,São Roque
-22.251253,-45.721893,Arco-Íris
-22.269264,-45.693089,Ozório Machado
-22.244658,-45.716463,São Roque
-22.249172,-45.714248,São Roque
-22.229558,-45.683357,Vista Alegre
-22.260481,-45.700833,Por do Sol
-22.248132,-45.706612,São Benedito
-22.245452,-45.698079,São Benedito
-22.257908,-45.699198,Anchieta
-22.241834,-45.707043,São Benedito
-22.24436,-45.699976,Anchieta
-22.237172,-45.717508,Eletrônica
-22.269086,-45.711003,Família Andrade
-22.229324,-45.727178,Juquita
-22.248056,-45.706603,Vista Alegre
-22.228462,-45.703549,Vista Alegre
-22.246494,-45.695738,Anchieta
-22.262767,-45.694717,Pedreira
-22.242064,-45.692449,Anchieta
-22.262377,-45.729809,Eletrônica
-22.260546,-45.689978,Por do Sol
-22.235975,-45.70655,Maristela
-22.265,-45.700969,Pedreira
-22.237046,-45.704707,Maristela
-22.231983,-45.720991,Juquita
-22.223149,-45.693128,Maristela
-22.238346,-45.724701,Juquita
-22.248418,-45.720315,Arco-Íris
-22.254179,-45.701334,Anchieta
-22.265865,-45.692826,Fernandes
-22.249405,-45.695696,Anchieta
-22.250009,-45.70983,São Benedito
-22.253238,-45.706554,Novo Horizonte
-22.231035,-45.714422,Juquita
-22.261181,-45.705307,Novo Horizonte
-22.244983,-45.692196,Vista Alegre
-22.269702,-45.699802,Novo Horizonte
-22.247824,-45.713451,Arco-Íris
-22.240113,-45.706031,São Roque
-22.24688,-45.698994,Pedreira
-22.25562,-45.696219,Anchieta
-22.270899,-45.695385,Por do Sol
-22.263514,-45.698883,Por do Sol
-22.24542,-45.716874,Arco-Íris
-22.255484,-45.716815,São João
-22.259579,-45.702956,Por do Sol
-22.260197,-45.730591,Eletrônica
-22.237709,-45.719027,Juquita
-22.255412,-45.708015,Novo Horizonte
-22.248027,-45.724478,Eletrônica
-22.240806,-45.720934,Juquita
-22.272389,-45.709679,Família Andrade
-22.251613,-45.681235,Ozório Machado
-22.250437,-45.707042,São João
-22.237706,-45.716482,Juquita
-22.251081,-45.716967,Arco-Íris
-22.260429,-45.715667,Arco-Íris
-22.245216,-45.711827,São Roque
-22.251259,-45.732331,Eletrônica
-22.23753,-45.697177,Anchieta
-22.229642,-45.711764,Juquita
-22.272121,-45.707357,Fernandes
-22.253128,-45.703028,Novo Horizonte
-22.257224,-45.69775,Por do Sol
-22.242419,-45.687551,Maristela
-22.250728,-45.705453,Novo Horizonte
-22.246137,-45.718304,Eletrônica
-22.255599,-45.719587,São João
-22.250421,-45.735836,Eletrônica
-22.263449,-45.715437,Família Andrade
-22.255,-45.721272,Arco-Íris
-22.236874,-45.724444,Juquita
-22.232846,-45.723749,Juquita
-22.25077,-45.689423,Vista Alegre
-22.25338,-45.693823,Anchieta
-22.268955,-45.71031,São Benedito
-22.250976,-45.705123,Anchieta
-22.230338,-45.720215,Juquita
-22.225176,-45.710886,São Roque
-22.257881,-45.695737,Pedreira
-22.237319,-45.702902,São Roque
-22.288215,-45.697933,Fernandes
-22.268325,-45.710823,Família Andrade
-22.240929,-45.700447,São Benedito
-22.262367,-45.696866,Pedreira
-22.25339,-45.690377,São Benedito
-22.251052,-45.696193,Vista Alegre
-22.240005,-45.708142,São João
-22.244216,-45.709182,São Benedito
-22.253023,-45.708561,Pedreira
-22.242223,-45.700618,Anchieta
-22.248528,-45.700068,Anchieta
-22.243832,-45.701759,São João
-22.272,-45.711582,Família Andrade
-22.246812,-45.692396,Vista Alegre
-22.267231,-45.712022,Família Andrade
-22.251391,-45.696641,Vista Alegre
-22.273938,-45.716408,Família Andrade
-22.254215,-45.708636,São Roque
-22.242294,-45.719164,São João
-22.274134,-45.701639,Por do Sol
-22.263169,-45.698866,Pedreira
-22.257367,-45.733104,Eletrônica
-22.26148,-45.69798,Fernandes
-22.256582,-45.687955,Ozório Machado
-22.237647,-45.697515,São Roque
-22.256139,-45.7175,Eletrônica
-22.243246,-45.695391,Vista Alegre
-22.233306,-45.720185,Juquita
-22.269613,-45.696687,Fernandes
-22.256522,-45.712981,São João
-22.253757,-45.74322,Eletrônica
-22.24451,-45.734985,Eletrônica
-22.247575,-45.701917,São João
-22.261014,-45.682105,Ozório Machado
-22.243188,-45.719386,Juquita
-22.240407,-45.726168,Juquita
-22.264314,-45.686293,Ozório Machado
-22.235212,-45.691271,Anchieta
-22.264043,-45.703313,Novo Horizonte
-22.2457,-45.689243,Vista Alegre
-22.250841,-45.681614,Anchieta
-22.270211,-45.704945,Ozório Machado
-22.263212,-45.716148,Família Andrade
-22.243392,-45.727897,Eletrônica
-22.276826,-45.714634,Família Andrade
-22.249551,-45.699568,São Roque
-22.253733,-45.717072,Arco-Íris
-22.232048,-45.704987,Juquita
-22.272713,-45.694279,Por do Sol
-22.259083,-45.68641,Ozório Machado
-22.260086,-45.711337,Novo Horizonte
-22.231182,-45.715675,Juquita
-22.243053,-45.711335,Vista Alegre
-22.265694,-45.710877,Fernandes
-22.272002,-45.708396,Novo Horizonte
-22.258959,-45.689647,Fernandes
-22.257097,-45.691045,Ozório Machado
-22.268571,-45.715525,Família Andrade
-22.250441,-45.706495,Eletrônica
-22.275064,-45.697424,Fernandes
-22.246217,-45.697783,Maristela
-22.270978,-45.710955,Família Andrade
-22.255877,-45.724003,São João
-22.250731,-45.714705,São João
-22.246665,-45.703218,São Benedito
-22.239711,-45.71112,Maristela
-22.248866,-45.700765,São Benedito
-22.237196,-45.713729,Juquita
-22.235488,-45.689649,Vista Alegre
-22.263006,-45.70307,Pedreira
-22.266259,-45.694775,Fernandes
-22.238982,-45.697675,Vista Alegre
-22.237183,-45.71558,Juquita
-22.229347,-45.714892,Juquita
-22.235144,-45.71183,Juquita
-22.241524,-45.698783,Anchieta
-22.243091,-45.698889,Ozório Machado
-22.234591,-45.719582,Juquita
-22.248125,-45.711968,São João
-22.229523,-45.697612,Anchieta
-22.258698,-45.721421,Arco-Íris
-22.234506,-45.713646,São Roque
-22.266565,-45.69129,Ozório Machado
-22.250155,-45.724252,Eletrônica
-22.268061,-45.713965,Família Andrade
-22.264828,-45.707104,Novo Horizonte
-22.239123,-45.700243,São Benedito
-22.24841,-45.68768,Ozório Machado
-22.253241,-45.722479,Eletrônica
-22.254927,-45.718578,Eletrônica
-22.268907,-45.704455,Fernandes
-22.266747,-45.69693,Ozório Machado
-22.252817,-45.726802,São João
-22.249766,-45.691368,Pedreira
-22.231383,-45.711402,Juquita
-22.235332,-45.712765,Juquita
-22.239248,-45.69593,Anchieta
-22.25808,-45.725537,Arco-Íris
-22.243584,-45.702387,São Benedito
-22.23734,-45.716677,Maristela
-22.235835,-45.686208,Vista Alegre
-22.2352,-45.708892,Maristela
-22.251526,-45.726064,Arco-Íris
-22.237196,-45.696566,Vista Alegre
-22.248865,-45.706999,São Roque
-22.226203,-45.714397,Juquita
-22.263352,-45.688656,Fernandes
-22.266999,-45.715376,Novo Horizonte
-22.240264,-45.731894,Eletrônica
-22.241033,-45.722264,São João
-22.233284,-45.702073,São Roque
-22.262025,-45.726073,Arco-Íris
-22.246928,-45.716081,São Roque
-22.268797,-45.688932,Fernandes
-22.254515,-45.722266,Eletrônica
-22.237469,-45.719199,São Roque
-22.268897,-45.704403,Família Andrade
-22.269463,-45.716682,Família Andrade
-22.280025,-45.713921,Família Andrade
-22.2488,-45.731665,Arco-Íris
-22.25563,-45.68593,Ozório Machado
-22.249531,-45.68094,Vista Alegre
-22.249153,-45.695054,Anchieta
-22.244965,-45.689728,Anchieta
-22.247143,-45.707647,São Roque
-22.241785,-45.707623,Maristela
-22.27717,-45.707915,Família Andrade
-22.268221,-45.700197,Pedreira
-22.243158,-45.706737,Maristela
-22.267089,-45.706214,Novo Horizonte
-22.257283,-45.703802,Ozório Machado
-22.257701,-45.69463,Fernandes
-22.261628,-45.696876,São Benedito
-22.255641,-45.715116,São Roque
-22.250512,-45.697255,Vista Alegre
-22.25018,-45.691857,Pedreira
-22.241468,-45.712444,Vista Alegre
-22.255498,-45.685452,Ozório Machado
-22.25989,-45.68898,Fernandes
-22.261379,-45.713799,São João
-22.276628,-45.697041,Fernandes
-22.258879,-45.694766,Ozório Machado
-22.262819,-45.704641,São Benedito
-22.2649,-45.712814,Novo Horizonte
-22.245927,-45.711812,São João
-22.239861,-45.709524,Maristela
-22.233067,-45.721105,Juquita
-22.262892,-45.699602,Fernandes
-22.254493,-45.705153,São João
-22.22849,-45.700143,São Benedito
-22.268662,-45.713752,Fernandes
-22.251988,-45.709517,São João
-22.269143,-45.701705,Pedreira
-22.241133,-45.687326,Vista Alegre
-22.226604,-45.709816,Juquita
-22.242493,-45.699256,São Benedito
-22.242564,-45.691291,Pedreira
-22.267176,-45.717319,Arco-Íris
-22.246282,-45.716439,Arco-Íris
-22.230234,-45.685786,Vista Alegre
-22.24505,-45.686911,Anchieta
-22.247681,-45.703024,Vista Alegre
-22.263133,-45.724651,Novo Horizonte
-22.241995,-45.712318,São Benedito
-22.243008,-45.695702,Vista Alegre
-22.261812,-45.692168,Por do Sol
-22.268877,-45.704498,São Benedito
-22.240617,-45.703226,Vista Alegre
-22.26565,-45.690325,Fernandes
-22.255543,-45.699007,Pedreira
-22.252692,-45.694204,Ozório Machado
-22.244702,-45.700391,Maristela
-22.241128,-45.69748,Maristela
-22.266075,-45.728008,Arco-Íris
-22.238606,-45.715485,Eletrônica
-22.240339,-45.702649,Maristela
-22.272746,-45.702636,Fernandes
-22.252351,-45.707188,Novo Horizonte
-22.243146,-45.735737,São João
-22.254199,-45.715633,São João
-22.249536,-45.723119,Eletrônica
-22.263248,-45.684864,Fernandes
-22.244525,-45.71615,Juquita
-22.277423,-45.693378,Por do Sol
-22.25908,-45.690962,Por do Sol
-22.261275,-45.710115,Novo Horizonte
-22.248819,-45.70527,Maristela
-22.23101,-45.712371,Juquita
-22.246632,-45.697845,Anchieta
-22.262255,-45.716832,Arco-Íris
-22.267248,-45.689072,Fernandes
-22.228642,-45.723291,Juquita
-22.23133,-45.716771,São Roque
-22.255915,-45.69505,Pedreira
-22.237806,-45.730371,Eletrônica
-22.245036,-45.69814,Anchieta
-22.246879,-45.712298,São Roque
-22.264044,-45.72177,Novo Horizonte
-22.258496,-45.724043,São João
-22.246103,-45.707154,São Benedito
-22.261893,-45.691544,Por do Sol
-22.243353,-45.704054,Vista Alegre
-22.263901,-45.718276,Arco-Íris
-22.249215,-45.693572,Ozório Machado
-22.242861,-45.695153,Anchieta
-22.250439,-45.711586,Anchieta
-22.265914,-45.69523,Por do Sol
-22.251406,-45.712442,São João
-22.251956,-45.690477,Por do Sol
-22.240705,-45.715389,São Roque
-22.243009,-45.695285,Anchieta
-22.270889,-45.69727,Por do Sol
-22.269849,-45.71105,Fernandes
-22.259924,-45.695563,Pedreira
-22.268072,-45.706169,Família Andrade
-22.239214,-45.691273,São Benedito
-22.245588,-45.71025,Maristela
-22.268054,-45.719127,Família Andrade
-22.255397,-45.688168,Ozório Machado
-22.280556,-45.715065,Família Andrade
-22.25361,-45.728964,Eletrônica
-22.267354,-45.701029,Novo Horizonte
-22.244995,-45.716635,Juquita
-22.267557,-45.707412,Novo Horizonte
-22.247944,-45.707916,São Benedito
-22.265866,-45.726595,Arco-Íris
-22.268438,-45.713325,Família Andrade
-22.243593,-45.698272,São Benedito
-22.267558,-45.6891,Por do Sol
-22.256476,-45.721091,Arco-Íris
-22.267804,-45.695888,Ozório Machado
-22.256765,-45.68803,Ozório Machado
-22.244086,-45.716288,São Roque
-22.252247,-45.724563,São João
-22.254869,-45.720269,Arco-Íris
-22.253841,-45.702322,São Benedito
-22.265457,-45.72729,Arco-Íris
-22.258574,-45.692642,Ozório Machado
-22.225552,-45.700208,Vista Alegre
-22.248504,-45.703743,Maristela
-22.23869,-45.714285,Juquita
-22.250561,-45.706033,São Roque
-22.244281,-45.696171,Anchieta
-22.267227,-45.702129,Fernandes
-22.264097,-45.69835,Pedreira
-22.231116,-45.728179,Juquita
-22.256119,-45.694629,Ozório Machado
-22.270243,-45.695906,Fernandes
-22.255862,-45.705937,Novo Horizonte
-22.250717,-45.714613,Arco-Íris
-22.272613,-45.704837,Família Andrade
-22.254356,-45.698927,Pedreira
-22.259471,-45.697339,São João
-22.289093,-45.711205,Família Andrade
-22.242287,-45.720578,São João
-22.248308,-45.723532,Arco-Íris
-22.233796,-45.702603,Maristela
-22.26138,-45.711832,Novo Horizonte
-22.248447,-45.709331,Anchieta
-22.268192,-45.718658,Pedreira
-22.255528,-45.703111,Vista Alegre
-22.24788,-45.698649,São Benedito
-22.266584,-45.698122,Por do Sol
-22.247557,-45.716346,São Benedito
-22.273294,-45.717863,Novo Horizonte
-22.264386,-45.701634,Pedreira
-22.243364,-45.699947,Maristela
-22.248533,-45.696749,São Benedito
-22.225905,-45.711983,Maristela
-22.258778,-45.704829,Ozório Machado
-22.24342,-45.705798,São Benedito
-22.245268,-45.720973,São João
-22.241525,-45.698641,Maristela
-22.245018,-45.714337,São Benedito
-22.236423,-45.711111,Maristela
-22.242231,-45.690235,Anchieta
-22.266801,-45.702879,Pedreira
-22.244413,-45.697603,São Roque
-22.274134,-45.717983,Família Andrade
-22.267047,-45.718524,Novo Horizonte
-22.256128,-45.698211,Anchieta
-22.249039,-45.730407,São João
-22.26164,-45.70351,Novo Horizonte
-22.223446,-45.713995,Juquita
-22.248582,-45.703918,Vista Alegre
-22.244867,-45.693542,Anchieta
-22.255818,-45.698677,Pedreira
-22.253146,-45.693988,Por do Sol
-22.249557,-45.680794,Vista Alegre
-22.266033,-45.713516,Novo Horizonte
-22.260669,-45.6811,Ozório Machado
-22.273226,-45.715874,Família Andrade
-22.247709,-45.694368,Vista Alegre
-22.250522,-45.705386,Maristela
-22.249209,-45.706509,Maristela
-22.259563,-45.692133,Novo Horizonte
-22.228551,-45.716684,Juquita
-22.270445,-45.703521,Família Andrade
-22.244467,-45.692681,Anchieta
-22.257506,-45.695102,Ozório Machado
-22.247491,-45.724303,Eletrônica
-22.25857,-45.725191,Eletrônica
-22.229822,-45.723745,Juquita
-22.239253,-45.701306,São João
-22.238529,-45.730736,Juquita
-22.261454,-45.689447,Fernandes
-22.252326,-45.712908,Maristela
-22.282475,-45.703791,Família Andrade
-22.258835,-45.712274,Novo Horizonte
-22.265524,-45.682634,Por do Sol
-22.26567,-45.699975,Pedreira
-22.250785,-45.735789,Eletrônica
-22.265018,-45.703471,Família Andrade
-22.260319,-45.727161,Arco-Íris
-22.239098,-45.704004,São Benedito
-22.254898,-45.723585,Arco-Íris
-22.267436,-45.699772,Pedreira
-22.278058,-45.71998,Família Andrade
-22.251945,-45.719494,Novo Horizonte
-22.255503,-45.693457,Ozório Machado
-22.251446,-45.685435,Anchieta
-22.260793,-45.713385,Novo Horizonte
-22.258781,-45.709905,São João
-22.244543,-45.699884,São Benedito
-22.269794,-45.692495,Ozório Machado
-22.269059,-45.690183,Por do Sol
-22.267473,-45.718502,Família Andrade
-22.26489,-45.696232,Novo Horizonte
-22.264026,-45.71586,Novo Horizonte
-22.228136,-45.716538,Maristela
-22.25088,-45.714721,São João
-22.248729,-45.701283,São Benedito
-22.265102,-45.718103,Novo Horizonte
-22.253942,-45.721157,Eletrônica
-22.27209,-45.713131,Família Andrade
-22.265672,-45.715329,Família Andrade
-22.24778,-45.730451,Arco-Íris
-22.227135,-45.71128,Vista Alegre
-22.268584,-45.70597,Família Andrade
-22.249095,-45.698936,São Roque
-22.251558,-45.698624,Vista Alegre
-22.263376,-45.678062,Ozório Machado
-22.242408,-45.710343,São Roque
-22.260514,-45.696126,Ozório Machado
-22.23195,-45.69591,Vista Alegre
-22.252187,-45.734338,Eletrônica
-22.239706,-45.716649,São Roque
-22.25446,-45.709908,Pedreira
-22.241825,-45.690112,Anchieta
-22.262009,-45.71099,Novo Horizonte
-22.257073,-45.694125,São Benedito
-22.252906,-45.719274,Arco-Íris
-22.243813,-45.724467,Eletrônica
-22.272395,-45.706752,Família Andrade
-22.260816,-45.694038,Fernandes
-22.261931,-45.684886,Ozório Machado
-22.238052,-45.699459,Vista Alegre
-22.247785,-45.706054,Maristela
-22.233438,-45.698612,Maristela
-22.245545,-45.718356,Juquita
-22.271727,-45.695858,Fernandes
-22.265405,-45.727999,Arco-Íris
-22.251629,-45.7269,Arco-Íris
-22.254334,-45.710543,Arco-Íris
-22.242319,-45.725034,Eletrônica
-22.259051,-45.714065,São João
-22.2612,-45.693128,Fernandes
-22.256788,-45.688014,Ozório Machado
-22.259732,-45.71119,Fernandes
-22.25627,-45.729845,Arco-Íris
-22.250019,-45.694654,Anchieta
-22.260141,-45.695831,Ozório Machado
-22.237493,-45.719741,Juquita
-22.245238,-45.727872,São João
-22.256824,-45.725711,Arco-Íris
-22.239148,-45.706456,Vista Alegre
-22.254634,-45.687099,Pedreira
-22.265383,-45.707731,Por do Sol
-22.247265,-45.704384,Maristela
