lat,lon,bairro,situacao
-22.25605,-45.703855,São João,baixa_luminosidade
-22.254913,-45.711394,Pedreira,normal
-22.265043,-45.693458,Por do Sol,normal
-22.265972,-45.710623,Família Andrade,baixa_luminosidade
-22.263601,-45.701733,Família Andrade,normal
-22.243152,-45.700955,São Benedito,normal
-22.258874,-45.691589,Ozório Machado,apagado
-22.248658,-45.713219,Eletrônica,piscando
-22.233995,-45.708184,Juquita,baixa_luminosidade
-22.247993,-45.707821,Maristela,normal
-22.251378,-45.709351,Eletrônica,normal
-22.245575,-45.704264,Maristela,apagado
-22.256513,-45.695499,Ozório Machado,piscando
-22.239986,-45.705779,Maristela,normal
-22.256871,-45.691181,Ozório Machado,normal
-22.237565,-45.706687,São Roque,normal
-22.258563,-45.713209,Arco-Íris,normal
-22.263334,-45.702024,Família Andrade,normal
-22.256005,-45.71158,Arco-Íris,normal
-22.262711,-45.708249,Fernandes,piscando
-22.246707,-45.70259,São Benedito,normal
-22.252832,-45.709635,Arco-Íris,normal
-22.241559,-45.709372,São Roque,normal
-22.249322,-45.716055,Eletrônica,normal
-22.262647,-45.712586,Arco-Íris,normal
-22.257317,-45.694506,Por do Sol,normal
-22.24367,-45.701407,Vista Alegre,normal
-22.242212,-45.709233,Maristela,normal
-22.249467,-45.70763,São Roque,normal
-22.254145,-45.693468,Ozório Machado,normal
-22.241464,-45.698008,Vista Alegre,normal
-22.257682,-45.708358,Fernandes,baixa_luminosidade
-22.248095,-45.692158,Vista Alegre,normal
-22.255647,-45.711546,Arco-Íris,normal
-22.242722,-45.703386,São Roque,normal
-22.262142,-45.706386,Fernandes,apagado
-22.238556,-45.712825,Juquita,baixa_luminosidade
-22.255092,-45.714322,Novo Horizonte,apagado
-22.260251,-45.691235,Ozório Machado,normal
-22.254607,-45.710173,Arco-Íris,normal
-22.252662,-45.704808,São João,piscando
-22.245167,-45.696039,Anchieta,normal
-22.256524,-45.707919,Arco-Íris,piscando
-22.265045,-45.709511,Família Andrade,normal
-22.262257,-45.713976,Novo Horizonte,normal
-22.258635,-45.701999,Novo Horizonte,piscando
-22.243863,-45.704053,Maristela,normal
-22.244823,-45.712986,São Roque,normal
-22.260368,-45.712328,Novo Horizonte,normal
-22.238446,-45.709558,Juquita,normal
-22.260176,-45.696708,Por do Sol,normal
-22.259188,-45.698967,Por do Sol,piscando
-22.259996,-45.714178,Novo Horizonte,normal
-22.257923,-45.712795,Arco-Íris,baixa_luminosidade
-22.26161,-45.696462,Por do Sol,sem_sinal
-22.257945,-45.702983,São João,normal
-22.262415,-45.699735,Por do Sol,piscando
-22.263188,-45.707836,Novo Horizonte,normal
-22.235207,-45.706142,Maristela,piscando
-22.248828,-45.714301,São Roque,normal
-22.243275,-45.69718,Vista Alegre,normal
-22.256769,-45.706841,Pedreira,apagado
-22.259863,-45.698748,Ozório Machado,normal
-22.248201,-45.70697,São Roque,normal
-22.255272,-45.692613,Pedreira,normal
-22.234377,-45.704197,Maristela,normal
-22.250326,-45.708905,Eletrônica,normal
-22.263818,-45.705927,Novo Horizonte,normal
-22.25598,-45.696537,Pedreira,baixa_luminosidade
-22.259287,-45.691693,Pedreira,apagado
-22.241117,-45.706484,Maristela,normal
-22.264854,-45.70461,Família Andrade,normal
-22.25411,-45.702835,São João,piscando
-22.239012,-45.710248,São Roque,apagado
-22.253606,-45.713665,Arco-Íris,normal
-22.246211,-45.697861,Anchieta,baixa_luminosidade
-22.256084,-45.698665,Pedreira,normal
-22.24677,-45.698737,São Benedito,piscando
-22.266573,-45.704991,Família Andrade,normal
-22.251854,-45.709464,Eletrônica,sem_sinal
-22.245248,-45.717269,Eletrônica,normal
-22.239273,-45.703822,Maristela,piscando
-22.25728,-45.694432,Pedreira,baixa_luminosidade
-22.241405,-45.709517,Juquita,apagado
-22.235753,-45.699344,Maristela,normal
-22.236875,-45.705862,Maristela,normal
-22.259859,-45.696016,Por do Sol,normal
-22.24523,-45.697685,Anchieta,normal
-22.254589,-45.706083,Arco-Íris,baixa_luminosidade
-22.262581,-45.697314,Por do Sol,normal
-22.249022,-45.705416,São João,normal
-22.241611,-45.698787,Vista Alegre,apagado
-22.258693,-45.713912,Arco-Íris,normal
-22.261962,-45.702265,Pedreira,normal
-22.258329,-45.695531,Pedreira,apagado
-22.254903,-45.70471,São Benedito,normal
-22.239669,-45.703107,Maristela,normal
-22.241821,-45.706415,Maristela,apagado
-22.244025,-45.697829,Vista Alegre,normal
-22.259252,-45.708177,Novo Horizonte,normal
-22.254979,-45.709991,Novo Horizonte,normal
-22.254488,-45.696153,Ozório Machado,normal
-22.239912,-45.697433,Vista Alegre,normal
-22.253212,-45.710204,São João,normal
-22.253904,-45.69361,Ozório Machado,normal
-22.264554,-45.702698,Fernandes,piscando
-22.242165,-45.697183,Anchieta,normal
-22.242272,-45.694818,Anchieta,baixa_luminosidade
-22.246601,-45.708259,São Benedito,apagado
-22.240772,-45.712128,Maristela,normal
-22.255106,-45.710094,São João,normal
-22.250497,-45.702738,São Benedito,normal
-22.265533,-45.704393,Novo Horizonte,normal
-22.236204,-45.708784,Juquita,normal
-22.256948,-45.711057,Arco-Íris,normal
-22.255833,-45.69395,Ozório Machado,normal
-22.261805,-45.712448,Arco-Íris,normal
-22.253925,-45.711533,Eletrônica,normal
-22.245984,-45.695038,Vista Alegre,normal
-22.235939,-45.704837,São Roque,apagado
-22.26097,-45.701598,Fernandes,normal
-22.260159,-45.703113,Pedreira,apagado
-22.261859,-45.701198,Por do Sol,normal
-22.244123,-45.69767,Anchieta,piscando
-22.257609,-45.703092,Pedreira,normal
-22.261406,-45.693785,Ozório Machado,baixa_luminosidade
-22.258054,-45.704231,Pedreira,normal
-22.246319,-45.699087,Vista Alegre,normal
-22.259091,-45.705281,Fernandes,normal
-22.250322,-45.707346,Eletrônica,normal
-22.258288,-45.710497,Fernandes,baixa_luminosidade
-22.25506,-45.714305,Eletrônica,normal
-22.252889,-45.702366,Pedreira,apagado
-22.245274,-45.696763,Vista Alegre,normal
-22.2402,-45.699113,Maristela,normal
-22.253567,-45.70416,Pedreira,normal
-22.249028,-45.71499,Eletrônica,normal
-22.253598,-45.70582,Arco-Íris,piscando
-22.248804,-45.701451,Pedreira,normal
-22.264372,-45.698238,Pedreira,normal
-22.24697,-45.711941,São Roque,normal
-22.24305,-45.703829,São Benedito,normal
-22.243328,-45.693722,Vista Alegre,normal
-22.261062,-45.70252,Novo Horizonte,normal
-22.241394,-45.697389,Vista Alegre,normal
-22.258086,-45.697191,Fernandes,normal
-22.241885,-45.706623,Juquita,normal
-22.258912,-45.695729,Ozório Machado,sem_sinal
-22.247027,-45.694294,Anchieta,normal
-22.251208,-45.710066,Arco-Íris,sem_sinal
-22.253644,-45.717333,Arco-Íris,piscando
-22.254801,-45.70988,Eletrônica,baixa_luminosidade
-22.242712,-45.710044,São Roque,piscando
-22.260909,-45.70099,Pedreira,normal
-22.240969,-45.71375,Juquita,normal
-22.265671,-45.711587,Família Andrade,normal
-22.263046,-45.697215,Por do Sol,normal
-22.265431,-45.698254,Por do Sol,normal
-22.264329,-45.70845,Fernandes,normal
-22.24306,-45.700433,Vista Alegre,normal
-22.262647,-45.705913,Família Andrade,piscando
-22.244673,-45.695992,Vista Alegre,piscando
-22.24632,-45.699573,São Benedito,normal
-22.24481,-45.712113,São Roque,normal
-22.263722,-45.702509,Por do Sol,piscando
-22.265341,-45.709033,Família Andrade,normal
-22.259252,-45.712718,São João,normal
-22.25984,-45.695422,Ozório Machado,normal
-22.243253,-45.697495,Vista Alegre,normal
-22.245279,-45.69723,São Benedito,normal
-22.25147,-45.705721,Pedreira,normal
-22.267862,-45.710348,Novo Horizonte,normal
-22.240175,-45.708879,Juquita,baixa_luminosidade
-22.248073,-45.69838,Vista Alegre,normal
-22.258523,-45.695177,Ozório Machado,normal
-22.258242,-45.702928,Novo Horizonte,baixa_luminosidade
-22.259785,-45.707558,Pedreira,normal
-22.256319,-45.698959,Ozório Machado,normal
-22.245053,-45.703125,São Benedito,normal
-22.251937,-45.69092,Anchieta,piscando
-22.250049,-45.711964,Arco-Íris,baixa_luminosidade
-22.262839,-45.692792,Ozório Machado,normal
-22.242793,-45.695754,São Benedito,normal
-22.251519,-45.705663,São João,normal
-22.23957,-45.700165,Vista Alegre,normal
-22.25268,-45.710756,Arco-Íris,normal
-22.257979,-45.69577,Ozório Machado,normal
-22.261708,-45.700238,Pedreira,normal
-22.247972,-45.704641,São Benedito,normal
-22.24101,-45.715447,Juquita,normal
-22.253329,-45.698982,Pedreira,normal
-22.256835,-45.697822,Por do Sol,normal
-22.260799,-45.694883,Ozório Machado,baixa_luminosidade
-22.256581,-45.692696,Ozório Machado,sem_sinal
-22.254986,-45.712614,São João,normal
-22.239915,-45.698581,Vista Alegre,normal
-22.248657,-45.698875,Anchieta,piscando
-22.2601,-45.696575,Ozório Machado,normal
-22.248971,-45.705928,São João,apagado
-22.241624,-45.702851,Maristela,sem_sinal
-22.240089,-45.708404,Juquita,normal
-22.26281,-45.706538,Família Andrade,normal
-22.254051,-45.714384,São João,normal
-22.249116,-45.703119,São Benedito,normal
-22.262962,-45.692971,Ozório Machado,normal
-22.247321,-45.698129,Vista Alegre,apagado
-22.264218,-45.703711,Fernandes,normal
-22.251428,-45.709879,Novo Horizonte,normal
-22.250793,-45.69253,Anchieta,apagado
-22.26292,-45.702985,Fernandes,piscando
-22.239004,-45.713088,Juquita,baixa_luminosidade
-22.253409,-45.710239,Eletrônica,normal
-22.24731,-45.714008,Eletrônica,normal
-22.25693,-45.698713,Pedreira,baixa_luminosidade
-22.262525,-45.708619,Família Andrade,normal
-22.255529,-45.692948,Ozório Machado,normal
-22.23757,-45.71327,Juquita,normal
-22.26144,-45.697593,Ozório Machado,normal
-22.250464,-45.708801,São Roque,normal
-22.248204,-45.694132,Anchieta,normal
-22.244834,-45.707734,Eletrônica,baixa_luminosidade
-22.258622,-45.701054,Fernandes,sem_sinal
-22.262146,-45.706983,Família Andrade,normal
-22.260376,-45.702923,Fernandes,normal
-22.24132,-45.700421,São Benedito,normal
-22.262801,-45.701338,Pedreira,normal
-22.263614,-45.709466,Fernandes,normal
-22.242253,-45.707808,Maristela,baixa_luminosidade
-22.24459,-45.69669,Anchieta,apagado
-22.258981,-45.694543,Por do Sol,normal
-22.253209,-45.691463,Por do Sol,apagado
-22.244247,-45.708082,São Roque,apagado
-22.263259,-45.707295,Novo Horizonte,sem_sinal
-22.258965,-45.698592,Pedreira,piscando
-22.267197,-45.708722,Família Andrade,normal
-22.261474,-45.704772,Novo Horizonte,normal
-22.246453,-45.697636,São Benedito,normal
-22.262698,-45.704044,Fernandes,normal
-22.244059,-45.699053,Anchieta,piscando
-22.23368,-45.709943,Juquita,normal
-22.26392,-45.700656,Por do Sol,normal
-22.23959,-45.710709,Juquita,normal
-22.24791,-45.699812,São Benedito,normal
-22.245226,-45.703568,São Benedito,normal
-22.258968,-45.690879,Ozório Machado,normal
-22.251615,-45.700703,São Benedito,apagado
-22.24745,-45.710194,Eletrônica,apagado
-22.259583,-45.715038,Arco-Íris,baixa_luminosidade
-22.238053,-45.704211,Maristela,normal
-22.253013,-45.713227,Eletrônica,piscando
-22.2647,-45.706608,Família Andrade,piscando
-22.264476,-45.707057,Família Andrade,normal
-22.252979,-45.688601,Ozório Machado,apagado
-22.25408,-45.71079,Eletrônica,normal
-22.236503,-45.710177,Juquita,normal
-22.249045,-45.712986,Eletrônica,normal
-22.261262,-45.705067,Família Andrade,piscando
-22.245328,-45.699768,Maristela,piscando
-22.263342,-45.697835,Por do Sol,normal
-22.258014,-45.704633,Pedreira,normal
-22.257764,-45.694732,Ozório Machado,normal
-22.253083,-45.709382,Arco-Íris,piscando
-22.236,-45.708979,Juquita,normal
-22.259596,-45.702971,Fernandes,normal
-22.244657,-45.697795,Vista Alegre,normal
-22.261606,-45.710178,Família Andrade,normal
-22.243811,-45.697322,São Benedito,normal
-22.251559,-45.711435,Eletrônica,normal
-22.246923,-45.703373,São Benedito,baixa_luminosidade
-22.235928,-45.710184,Maristela,normal
-22.249854,-45.716876,Arco-Íris,normal
-22.248611,-45.714263,São João,normal
-22.252267,-45.706973,Novo Horizonte,normal
-22.259333,-45.694293,Por do Sol,normal
-22.262685,-45.706025,Família Andrade,baixa_luminosidade
-22.244694,-45.699224,Anchieta,normal
-22.254687,-45.69454,Ozório Machado,normal
-22.265182,-45.708726,Família Andrade,normal
-22.257103,-45.707751,São João,apagado
-22.267032,-45.709077,Fernandes,normal
-22.239458,-45.714425,São Roque,normal
-22.253324,-45.71534,Arco-Íris,apagado
-22.256087,-45.701562,São João,normal
-22.259944,-45.698735,Ozório Machado,normal
-22.244855,-45.701193,Vista Alegre,normal
-22.240763,-45.702872,São Benedito,normal
-22.253368,-45.707936,São João,normal
-22.243837,-45.709728,Maristela,normal
-22.248334,-45.707799,São Benedito,normal
-22.260857,-45.704651,Novo Horizonte,piscando
-22.251256,-45.704625,São João,normal
-22.258746,-45.711621,Arco-Íris,normal
-22.257637,-45.70888,Novo Horizonte,normal
-22.256277,-45.706009,Fernandes,normal
-22.23557,-45.711445,Juquita,normal
-22.258301,-45.713516,Fernandes,baixa_luminosidade
-22.235359,-45.710001,Juquita,normal
-22.262695,-45.70417,Novo Horizonte,normal
-22.242757,-45.70774,Maristela,normal
-22.2541,-45.713163,Arco-Íris,normal
-22.247529,-45.699963,Vista Alegre,piscando
-22.253378,-45.711765,Arco-Íris,apagado
-22.252781,-45.71456,Arco-Íris,apagado
-22.255987,-45.69201,Ozório Machado,normal
-22.264865,-45.710166,Fernandes,normal
-22.25532,-45.712626,São João,normal
-22.25537,-45.710155,Arco-Íris,sem_sinal
-22.253136,-45.714379,São João,apagado
-22.246023,-45.70164,Maristela,baixa_luminosidade
-22.24108,-45.710489,Juquita,piscando
-22.236958,-45.709782,Juquita,apagado
-22.255248,-45.709766,Fernandes,normal
-22.249833,-45.708923,Maristela,normal
-22.254818,-45.71252,São Roque,normal
-22.263602,-45.693621,Por do Sol,normal
-22.265813,-45.712134,Fernandes,normal
-22.239753,-45.701878,Juquita,normal
-22.241229,-45.707061,São Roque,normal
-22.259212,-45.690935,Ozório Machado,normal
-22.260127,-45.713421,Arco-Íris,baixa_luminosidade
-22.248251,-45.703486,Anchieta,normal
-22.244226,-45.705124,São Roque,baixa_luminosidade
-22.248157,-45.702538,São Benedito,baixa_luminosidade
-22.240619,-45.702144,Maristela,normal
-22.262743,-45.704719,Novo Horizonte,normal
-22.264602,-45.711432,Família Andrade,piscando
-22.261998,-45.708652,Fernandes,apagado
-22.24173,-45.71416,Juquita,baixa_luminosidade
-22.253535,-45.715288,Eletrônica,normal
-22.254439,-45.700851,Novo Horizonte,normal
-22.245487,-45.712914,São Roque,normal
-22.262574,-45.708171,Fernandes,apagado
-22.23625,-45.708972,Juquita,normal
-22.255236,-45.708587,Novo Horizonte,sem_sinal
-22.25536,-45.696385,Por do Sol,normal
-22.259201,-45.704902,Fernandes,normal
-22.262405,-45.703336,Novo Horizonte,normal
-22.254198,-45.694159,Ozório Machado,normal
-22.2436,-45.693376,Vista Alegre,piscando
-22.239863,-45.704942,Vista Alegre,normal
-22.249864,-45.702867,Fernandes,normal
-22.253156,-45.705904,Novo Horizonte,normal
-22.248684,-45.698844,Vista Alegre,normal
-22.254103,-45.69695,São Benedito,normal
-22.252609,-45.697662,Anchieta,normal
-22.266355,-45.708724,Fernandes,normal
-22.243854,-45.69818,Anchieta,normal
-22.244586,-45.693184,Anchieta,baixa_luminosidade
-22.234561,-45.708628,Juquita,normal
-22.249758,-45.704978,Eletrônica,sem_sinal
-22.24026,-45.711886,Juquita,normal
-22.26389,-45.708412,Família Andrade,normal
-22.260524,-45.703487,Novo Horizonte,normal
-22.26444,-45.697875,Fernandes,normal
-22.260874,-45.69642,Pedreira,normal
-22.255812,-45.700809,Pedreira,normal
-22.264471,-45.699145,Por do Sol,apagado
-22.254832,-45.710997,Novo Horizonte,normal
-22.260215,-45.704792,Pedreira,baixa_luminosidade
-22.265783,-45.706637,Fernandes,normal
-22.26112,-45.702194,Por do Sol,normal
-22.265575,-45.699602,Por do Sol,normal
-22.2448,-45.708465,São Benedito,apagado
-22.250925,-45.706017,São João,apagado
-22.245288,-45.701219,Vista Alegre,apagado
-22.251267,-45.695638,Anchieta,baixa_luminosidade
-22.244753,-45.697286,Vista Alegre,normal
-22.236881,-45.705241,Maristela,normal
-22.25129,-45.697516,São Benedito,normal
-22.254142,-45.712698,Eletrônica,normal
-22.258568,-45.701184,São João,normal
-22.248885,-45.705993,São João,normal
-22.258799,-45.714991,Arco-Íris,normal
-22.2668,-45.708211,Fernandes,apagado
-22.246006,-45.702218,Vista Alegre,normal
-22.261894,-45.694251,Por do Sol,normal
-22.242159,-45.709221,São Roque,apagado
-22.264354,-45.697758,Novo Horizonte,piscando
-22.249768,-45.711392,São João,piscando
-22.265769,-45.700914,Por do Sol,normal
-22.2451,-45.699935,São Benedito,normal
-22.252558,-45.710505,São João,sem_sinal
-22.244289,-45.694017,Anchieta,normal
-22.259843,-45.695772,Pedreira,baixa_luminosidade
-22.24153,-45.709113,Juquita,piscando
-22.265829,-45.701765,Família Andrade,baixa_luminosidade
-22.25702,-45.69454,Ozório Machado,normal
-22.254328,-45.710103,Arco-Íris,normal
-22.259371,-45.703209,Pedreira,normal
-22.247836,-45.706009,São Benedito,baixa_luminosidade
-22.252576,-45.706913,Eletrônica,normal
-22.258882,-45.713051,São João,normal
-22.265247,-45.703939,Família Andrade,normal
-22.262202,-45.694455,Ozório Machado,baixa_luminosidade
-22.258048,-45.709258,Família Andrade,normal
-22.264876,-45.706457,Família Andrade,normal
-22.257708,-45.708207,Fernandes,normal
-22.262914,-45.702618,Família Andrade,normal
-22.249446,-45.695912,Vista Alegre,piscando
-22.243341,-45.697605,Vista Alegre,normal
-22.257766,-45.692187,Ozório Machado,normal
-22.244183,-45.696807,Anchieta,normal
-22.253695,-45.688618,Ozório Machado,normal
-22.247847,-45.707794,São Benedito,piscando
-22.241252,-45.704134,São Roque,normal
-22.267358,-45.711738,Fernandes,sem_sinal
-22.256182,-45.697427,Ozório Machado,normal
-22.242548,-45.697628,Vista Alegre,normal
-22.256015,-45.710804,Arco-Íris,normal
-22.245026,-45.69556,Anchieta,piscando
-22.260185,-45.698433,Pedreira,normal
-22.259646,-45.698702,Por do Sol,normal
-22.25533,-45.710896,Novo Horizonte,baixa_luminosidade
-22.266954,-45.705273,Família Andrade,normal
-22.255233,-45.693389,Ozório Machado,normal
-22.239775,-45.706413,São Benedito,normal
-22.265103,-45.699653,Família Andrade,normal
-22.246158,-45.69504,Anchieta,normal
-22.248618,-45.71318,Eletrônica,normal
-22.241801,-45.696215,Vista Alegre,normal
-22.248009,-45.71301,São Roque,apagado
-22.257405,-45.701348,Pedreira,piscando
-22.262945,-45.696801,Por do Sol,piscando
-22.253354,-45.714352,Eletrônica,apagado
-22.256296,-45.703757,Fernandes,normal
-22.243996,-45.700485,Vista Alegre,piscando
-22.242865,-45.713951,São Roque,normal
-22.25544,-45.711348,Novo Horizonte,normal
-22.251572,-45.688681,Ozório Machado,normal
-22.25762,-45.708408,Fernandes,normal
-22.24537,-45.709318,São Roque,apagado
-22.254006,-45.715128,Eletrônica,normal
-22.245355,-45.708543,Maristela,normal
-22.261997,-45.694925,Por do Sol,normal
-22.263006,-45.694225,Pedreira,normal
-22.253403,-45.702813,Pedreira,baixa_luminosidade
-22.25903,-45.706674,Pedreira,normal
-22.254366,-45.709389,Eletrônica,normal
-22.266215,-45.707879,Fernandes,normal
-22.235223,-45.699796,Maristela,normal
-22.255995,-45.696388,Ozório Machado,normal
-22.261002,-45.696695,Por do Sol,piscando
-22.254644,-45.703914,São João,piscando
